tingkat setelah parent,parent,similarity
5,menabung,"[('memeras', 0.6247754693031311), ('berjualan', 0.5846877098083496), ('berjudi', 0.5719598531723022), ('mencarikan', 0.5505508184432983), ('membayarnya', 0.5482229590415955), ('melunasi', 0.5480028390884399), ('berbisnis', 0.5440986156463623), ('hamburkan', 0.5437599420547485), ('menanam', 0.5434521436691284), ('berkebun', 0.5383502244949341)]"
5,menggeluti,"[('menekuni', 0.9075997471809387), ('berkecimpung', 0.8378364443778992), ('ditekuninya', 0.7487365007400513), ('bergelut', 0.7267642617225647), ('berkiprah', 0.7140660881996155), ('digelutinya', 0.7137707471847534), ('menjajal', 0.7117839455604553), ('merambah', 0.6961246132850647), ('tekuni', 0.6886352896690369), ('menerjuni', 0.6800062656402588)]"
5,tugasnya,"[('tugas', 0.746884822845459), ('kewajibannya', 0.727016270160675), ('misinya', 0.6768386960029602), ('kegiatannya', 0.6525370478630066), ('pekerjaannya', 0.6320447325706482), ('aktivitasnya', 0.6204577684402466), ('jabatannya', 0.6083917021751404), ('profesinya', 0.5910058617591858), ('fungsinya', 0.5585060119628906), ('wewenangnya', 0.5526370406150818)]"
5,aktivitas,"[('kegiatan', 0.8188784122467041), ('aktivitasnya', 0.6576747894287109), ('kegiatannya', 0.6299671530723572), ('aktifitas', 0.6105375289916992), ('rutinitas', 0.5358885526657104), ('perilaku', 0.52791827917099), ('orientasi', 0.5248876214027405), ('regenerasi', 0.5190945267677307), ('faktor', 0.5156200528144836), ('interaksi', 0.5123519897460938)]"
5,organisasinya,"[('organisasi', 0.6554802656173706), ('kegiatannya', 0.6201388835906982), ('keanggotaannya', 0.5692777037620544), ('kepengurusan', 0.5678038001060486), ('aktivitasnya', 0.5600387454032898), ('kepengurusannya', 0.5425202250480652), ('keanggotaan', 0.5258411169052124), ('bisnisnya', 0.5130357146263123), ('kelembagaan', 0.5103257298469543), ('ideologi', 0.5059890151023865)]"
5,pelayanannya,"[('penginjilan', 0.6628667116165161), ('kegiatannya', 0.595780611038208), ('pelayanan', 0.5840141177177429), ('aktivitasnya', 0.5771145224571228), ('pengajarannya', 0.5635356903076172), ('kehidupannya', 0.5624455213546753), ('misinya', 0.5599386692047119), ('pengabdiannya', 0.558827817440033), ('usahanya', 0.5562549233436584), ('tugasnya', 0.5490294098854065)]"
5,profesinya,"[('pekerjaannya', 0.7297244071960449), ('aktivitasnya', 0.6508318185806274), ('profesi', 0.6292352080345154), ('kariernya', 0.6067836284637451), ('tugasnya', 0.591005802154541), ('kehidupannya', 0.5880812406539917), ('kiprahnya', 0.5784469246864319), ('kegiatannya', 0.5783504843711853), ('kesibukannya', 0.5399202704429626), ('pengalamannya', 0.5349264740943909)]"
5,pekerjaan,"[('pekerjaannya', 0.6667805910110474), ('tugas', 0.5899741053581238), ('profesi', 0.5527424216270447), ('perkerjaan', 0.5486438870429993), ('tugasnya', 0.5398375391960144), ('aktivitasnya', 0.5221073627471924), ('gaji', 0.5086700320243835), ('kegiatannya', 0.507655918598175), ('pekerjaaan', 0.5048539042472839), ('profesinya', 0.49746307730674744)]"
5,pekerjaanya,"[('pekerjaannya', 0.5851884484291077), ('tugasnya', 0.5226867198944092), ('latihannya', 0.5068316459655762), ('misinya', 0.4933358132839203), ('kewajibannya', 0.46308091282844543), ('usahanya', 0.4593445360660553), ('urusannya', 0.45911553502082825), ('penyelidikannya', 0.4561097323894501), ('kemauannya', 0.4523491859436035), ('penyamaran', 0.4510844945907593)]"
5,kehidupannya,"[('hidupnya', 0.7970542907714844), ('kehidupan', 0.7100124359130859), ('pengalamannya', 0.5946374535560608), ('profesinya', 0.5880812406539917), ('kisahnya', 0.5862471461296082), ('petualangannya', 0.5740594267845154), ('pekerjaannya', 0.5733708739280701), ('pikirannya', 0.5668329000473022), ('hidup', 0.5635688304901123), ('pelayanannya', 0.5624455213546753)]"
5,kuliahnya,"[('studinya', 0.8095025420188904), ('kuliah', 0.7656692862510681), ('pendidikannya', 0.7619411945343018), ('sekolahnya', 0.6737679839134216), ('belajarnya', 0.6690557599067688), ('pelajarannya', 0.6428048610687256), ('pendidikanya', 0.6385935544967651), ('sarjananya', 0.6323534846305847), ('berkuliah', 0.6240755319595337), ('almamaternya', 0.6094532012939453)]"
5,studinya,"[('pendidikannya', 0.8503451943397522), ('kuliahnya', 0.8095025420188904), ('pembelajarannya', 0.7493225932121277), ('pendidikanya', 0.7191327214241028), ('sarjananya', 0.7065210342407227), ('pelatihannya', 0.683160126209259), ('kuliah', 0.6578668355941772), ('doktoralnya', 0.656394898891449), ('risetnya', 0.6322638988494873), ('doktoral', 0.6266468167304993)]"
5,peranannya,"[('peranan', 0.6269466876983643), ('perannya', 0.612187385559082), ('keterlibatannya', 0.5975248217582703), ('upayanya', 0.583331823348999), ('aktivitasnya', 0.5785274505615234), ('persiapannya', 0.5667413473129272), ('keberhasilannya', 0.5657361745834351), ('kedudukannya', 0.56456458568573), ('keahliannya', 0.5636963844299316), ('perjuangannya', 0.5619333982467651)]"
5,layanannya,"[('operasinya', 0.7804417610168457), ('penerbangannya', 0.71266108751297), ('layanan', 0.636883020401001), ('siarannya', 0.6319169998168945), ('operasionalnya', 0.5886527895927429), ('jaringannya', 0.5795382857322693), ('armadanya', 0.5383893847465515), ('bisnisnya', 0.5181280970573425), ('pengembangannya', 0.5171225666999817), ('pengoperasian', 0.5155319571495056)]"
5,operasionalnya,"[('operasional', 0.7539442181587219), ('operasinya', 0.681965708732605), ('pengoperasian', 0.674468994140625), ('pembangunannya', 0.6055172085762024), ('pengembangannya', 0.5979649424552917), ('layanannya', 0.5886527895927429), ('beroperasinya', 0.5846609473228455), ('restrukturisasi', 0.5719518065452576), ('pembangunan', 0.539886474609375), ('pelaksanaannya', 0.5375877022743225)]"
5,ekspansinya,"[('ekspansi', 0.6323999762535095), ('invasinya', 0.6175001263618469), ('serangannya', 0.5875254273414612), ('operasinya', 0.5821717381477356), ('penyerangannya', 0.5711871981620789), ('lawatan', 0.5624791383743286), ('misinya', 0.5313645601272583), ('perjalanannya', 0.5293828845024109), ('penyerangan', 0.5285949110984802), ('agresinya', 0.5262762308120728)]"
5,operasi,"[('pengintaian', 0.5800883769989014), ('operasinya', 0.5651240944862366), ('penerjunan', 0.5518701076507568), ('penyergapan', 0.5301658511161804), ('serangan', 0.5286519527435303), ('pendaratan', 0.5261467099189758), ('manuver', 0.5246841311454773), ('infiltrasi', 0.5238662958145142), ('penugasan', 0.518942654132843), ('ofensif', 0.5114341378211975)]"
5,penerbitannya,"[('penerbitan', 0.6808010339736938), ('publikasinya', 0.5993108749389648), ('publikasi', 0.5863650441169739), ('serialisasi', 0.5745192766189575), ('operasinya', 0.5646676421165466), ('peluncurannya', 0.5558159351348877), ('diterbitkannya', 0.5458166003227234), ('penyiarannya', 0.5264597535133362), ('penayangannya', 0.5188767910003662), ('pengembangannya', 0.5053693056106567)]"
5,penerbangan,"[('berjadwal', 0.6982359886169434), ('penerbangannya', 0.674225926399231), ('pesawat', 0.6612634062767029), ('maskapai', 0.613851010799408), ('penumpang', 0.6065775156021118), ('atr', 0.6001371145248413), ('rute', 0.5951992273330688), ('bandara', 0.5840908288955688), ('boeing', 0.5829339027404785), ('destinasi', 0.5783715844154358)]"
5,pengembangannya,"[('pengembangan', 0.6523422598838806), ('pengujian', 0.6223158240318298), ('implementasi', 0.6204518675804138), ('risetnya', 0.6013294458389282), ('operasionalnya', 0.5979648232460022), ('aplikasinya', 0.5878909230232239), ('perancangan', 0.5811613202095032), ('akuisisi', 0.5792820453643799), ('implementasinya', 0.5732743144035339), ('riset', 0.5710881948471069)]"
5,corporate,"[('finance', 0.7697988748550415), ('customer', 0.7647388577461243), ('assets', 0.764721691608429), ('consumer', 0.7629336714744568), ('sustainability', 0.7564313411712646), ('accounting', 0.7560182809829712), ('equity', 0.7538575530052185), ('consulting', 0.7532582879066467), ('consultant', 0.7508504986763), ('investment', 0.7467452883720398)]"
5,consultant,"[('consulting', 0.8049488663673401), ('hospitality', 0.7627017498016357), ('finance', 0.7623059749603271), ('accounting', 0.7551153302192688), ('innovation', 0.7545416951179504), ('corporate', 0.7508504390716553), ('advertising', 0.7423647046089172), ('marketing', 0.737226128578186), ('advisor', 0.7304801344871521), ('managing', 0.7253067493438721)]"
5,consulting,"[('consultant', 0.8049488663673401), ('finance', 0.7655689716339111), ('consumer', 0.7577357888221741), ('corporate', 0.7532583475112915), ('markplus', 0.7358009815216064), ('investments', 0.7357169389724731), ('investment', 0.7317920327186584), ('innovation', 0.7234052419662476), ('consultants', 0.7127379179000854), ('marketing', 0.7118763327598572)]"
5,communication,"[('integrated', 0.720906674861908), ('intercultural', 0.7186146378517151), ('improving', 0.7171719670295715), ('instrumentation', 0.7154029011726379), ('applications', 0.7053011059761047), ('interprocess', 0.7024062871932983), ('integration', 0.7009223103523254), ('robotics', 0.7005951404571533), ('solutions', 0.6989943385124207), ('networking', 0.6980154514312744)]"
5,innovation,"[('innovative', 0.8289341926574707), ('consumer', 0.7590914964675903), ('leadership', 0.7581965327262878), ('consultant', 0.7545417547225952), ('sustainable', 0.750605583190918), ('sustainability', 0.7381850481033325), ('consulting', 0.7234052419662476), ('institutional', 0.7164143323898315), ('ict', 0.7154412269592285), ('improving', 0.7039143443107605)]"
5,consumer,"[('products', 0.7738151550292969), ('solutions', 0.7710598111152649), ('corporate', 0.7629337310791016), ('worldwide', 0.7621362805366516), ('innovation', 0.7590915560722351), ('consulting', 0.7577357292175293), ('customer', 0.750420868396759), ('sustainability', 0.750114381313324), ('product', 0.7360344529151917), ('companies', 0.7342091202735901)]"
5,managing,"[('executive', 0.7319883704185486), ('consultant', 0.7253067493438721), ('advisor', 0.715362012386322), ('econit', 0.7148116827011108), ('adviser', 0.697880208492279), ('associate', 0.6890154480934143), ('chairman', 0.6886250376701355), ('marketing', 0.6702955365180969), ('consulting', 0.6663773059844971), ('deputy', 0.6658594608306885)]"
5,markplus,"[('consulting', 0.7358008623123169), ('finance', 0.6813821196556091), ('consumer', 0.6749138832092285), ('investments', 0.6736015677452087), ('marketing', 0.6647921204566956), ('consultant', 0.6569822430610657), ('innovation', 0.6549462080001831), ('businessweek', 0.6543623805046082), ('corporate', 0.6514471173286438), ('marketeers', 0.6382745504379272)]"
5,customer,"[('corporate', 0.7647388577461243), ('consumer', 0.7504207491874695), ('product', 0.7371602654457092), ('satisfaction', 0.7300626039505005), ('cost', 0.7175812125205994), ('tax', 0.7152130007743835), ('trusted', 0.7147491574287415), ('funds', 0.7138651013374329), ('solutions', 0.7094220519065857), ('oriented', 0.7020220756530762)]"
5,managemen,"[('manajemen', 0.6721718311309814), ('kehumasan', 0.6615337133407593), ('sbu', 0.6391698122024536), ('akuntasi', 0.6283994317054749), ('penjaminan', 0.6210200786590576), ('management', 0.6195288896560669), ('corporate', 0.6123639941215515), ('mekatronika', 0.6091170310974121), ('sekretari', 0.5980125069618225), ('kepegawaian', 0.5955584049224854)]"
5,management,"[('corporate', 0.6929957270622253), ('abminor', 0.6690755486488342), ('consultant', 0.6560500264167786), ('marketing', 0.6490287184715271), ('infrastructure', 0.647108793258667), ('consulting', 0.6447970271110535), ('hospitality', 0.6440169215202332), ('business', 0.6370735764503479), ('lifecycle', 0.6309375762939453), ('quality', 0.6304980516433716)]"
5,manajemennya,"[('manajemen', 0.5519992113113403), ('managemen', 0.5124773383140564), ('restrukturisasi', 0.5007162690162659), ('consulting', 0.4861363470554352), ('proyeknya', 0.47917497158050537), ('supervisi', 0.47439995408058167), ('management', 0.47294750809669495), ('operasionalnya', 0.4694381654262543), ('engineering', 0.46927639842033386), ('akuisisi', 0.46202343702316284)]"
5,crm,"[('oriented', 0.7726938724517822), ('process', 0.7484712600708008), ('integrated', 0.7282276749610901), ('product', 0.7240331768989563), ('solutions', 0.7192729115486145), ('processing', 0.7145211100578308), ('gis', 0.7115382552146912), ('collaborative', 0.7039576768875122), ('organizational', 0.7027705311775208), ('cms', 0.7001640200614929)]"
5,optimisasi,"[('optimasi', 0.7261136174201965), ('komputasional', 0.6906241178512573), ('stokastik', 0.6860535144805908), ('prediktif', 0.6841332912445068), ('statistika', 0.6795125603675842), ('iteratif', 0.6566697955131531), ('regresi', 0.6546353101730347), ('kriptografi', 0.6542837619781494), ('groupware', 0.6532461643218994), ('pemodelan', 0.6520247459411621)]"
5,inteligensi,"[('wavelet', 0.5901818871498108), ('optimisasi', 0.5745794177055359), ('komputasional', 0.5729085206985474), ('prediktif', 0.5624491572380066), ('analitis', 0.5547723174095154), ('stokastik', 0.5506608486175537), ('fraktal', 0.5477893352508545), ('statistika', 0.5467840433120728), ('pemodelan', 0.5416733622550964), ('transkriptomika', 0.5412559509277344)]"
5,ekonometrika,"[('statistika', 0.7068691253662109), ('komputasional', 0.69942307472229), ('analitik', 0.6949582695960999), ('geokronologi', 0.6590785384178162), ('skyrmion', 0.6389895677566528), ('optimisasi', 0.6351849436759949), ('geodesi', 0.6288495659828186), ('bioinformatika', 0.6280637383460999), ('combinatorics', 0.6268099546432495), ('analitis', 0.6240728497505188)]"
5,distribusinya,"[('distribusi', 0.5540633201599121), ('pemasarannya', 0.5514910221099854), ('pendistribusian', 0.5202825665473938), ('produknya', 0.48891595005989075), ('ritel', 0.481948584318161), ('jaringannya', 0.47812357544898987), ('pemasaran', 0.47502049803733826), ('produksinya', 0.444463849067688), ('terdistribusi', 0.4440556764602661), ('manufaktur', 0.4377455413341522)]"
5,produknya,"[('produk', 0.7394386529922485), ('merek', 0.706067681312561), ('merk', 0.6722263693809509), ('pengecer', 0.6625021696090698), ('memasarkan', 0.6413736939430237), ('bermerek', 0.6288530230522156), ('kosmetik', 0.6096857786178589), ('konsumen', 0.6058704853057861), ('produsen', 0.5998848080635071), ('dipasarkan', 0.5947676301002502)]"
5,produksi,"[('produksinya', 0.7747406959533691), ('pembuatan', 0.5966769456863403), ('diproduksi', 0.5502580404281616), ('manufaktur', 0.5462992191314697), ('pemasarannya', 0.5423218011856079), ('memproduksi', 0.5405952334403992), ('pengerjaan', 0.5396950840950012), ('pengolahan', 0.5386187434196472), ('industri', 0.5317251086235046), ('penjualan', 0.5304345488548279)]"
5,produksinya,"[('produksi', 0.7747406959533691), ('penjualannya', 0.5891186594963074), ('pembuatannya', 0.5726504325866699), ('pengerjaannya', 0.5616580247879028), ('pembangunannya', 0.5547956228256226), ('pengerjaan', 0.5404167175292969), ('pengembangannya', 0.5303976535797119), ('pemasarannya', 0.5282480120658875), ('proyeknya', 0.5155037641525269), ('biayanya', 0.5084930658340454)]"
5,pengolahannya,"[('pengolahan', 0.7246462106704712), ('perendaman', 0.699173629283905), ('penyulingan', 0.682133138179779), ('konsentrat', 0.6754220128059387), ('pengasapan', 0.6749210953712463), ('pengemasan', 0.6703759431838989), ('pengawetan', 0.6661372780799866), ('pemanggangan', 0.6594992280006409), ('pemanenan', 0.659069836139679), ('memasaknya', 0.655983030796051)]"
5,stores,"[('restaurants', 0.7442110776901245), ('retail', 0.7432690858840942), ('companies', 0.7310581207275391), ('products', 0.7254388928413391), ('grocery', 0.7196729183197021), ('walmart', 0.7194432020187378), ('wholesale', 0.7172316908836365), ('textile', 0.7164450287818909), ('foods', 0.7103447318077087), ('investments', 0.707824170589447)]"
5,trading,"[('investments', 0.7797776460647583), ('securities', 0.7784810662269592), ('investment', 0.7651747465133667), ('banking', 0.7493324279785156), ('markets', 0.7476622462272644), ('forex', 0.7373494505882263), ('commercial', 0.7371529340744019), ('assets', 0.7276513576507568), ('consumer', 0.7246882319450378), ('equity', 0.7194263339042664)]"
5,products,"[('manufacturing', 0.8126010298728943), ('chemicals', 0.8121521472930908), ('solutions', 0.8035945892333984), ('product', 0.7949270009994507), ('equipment', 0.7843621969223022), ('plastics', 0.7840679287910461), ('consumer', 0.7738150358200073), ('brewing', 0.7721561789512634), ('foods', 0.7682181000709534), ('companies', 0.7638412117958069)]"
5,hsbc,"[('citibank', 0.7711782455444336), ('citigroup', 0.7662222385406494), ('ocbc', 0.7510676383972168), ('barclays', 0.7364675998687744), ('amro', 0.7272090911865234), ('pwc', 0.7221442461013794), ('abn', 0.7207973003387451), ('bca', 0.7177024483680725), ('uob', 0.716336727142334), ('mastercard', 0.70900559425354)]"
5,marketplace,"[('multiply', 0.7181710600852966), ('startup', 0.7031568884849548), ('hosting', 0.7000281810760498), ('aol', 0.688840925693512), ('developer', 0.685818612575531), ('github', 0.6812305450439453), ('retail', 0.6734513640403748), ('tokopedia', 0.6717126369476318), ('spotify', 0.6677539944648743), ('lazada', 0.6637628078460693)]"
5,unilever,"[('foods', 0.7142353653907776), ('pepsico', 0.7069340348243713), ('kraft', 0.694866955280304), ('nestlé', 0.6778885722160339), ('chevron', 0.6766790747642517), ('retail', 0.671334981918335), ('procter', 0.6691052317619324), ('danone', 0.6681920289993286), ('indofood', 0.6632925271987915), ('palmolive', 0.6593210101127625)]"
5,pemrosesan,"[('pengolahan', 0.7815837264060974), ('pemprosesan', 0.7015072107315063), ('pengemasan', 0.6906810998916626), ('ekstraksi', 0.6844791769981384), ('memproses', 0.661007285118103), ('penyaringan', 0.6382917761802673), ('penyimpanan', 0.6366264820098877), ('pengontrolan', 0.6359269618988037), ('pengawetan', 0.6277654767036438), ('pemindaian', 0.6244028806686401)]"
5,pengemasan,"[('pemrosesan', 0.6906811594963074), ('pengolahannya', 0.6703760027885437), ('pengolahan', 0.6696762442588806), ('pengawetan', 0.6594258546829224), ('ekstraksi', 0.6427431106567383), ('pengeringan', 0.6391997337341309), ('perebusan', 0.6324148774147034), ('kompos', 0.6319608688354492), ('kemasan', 0.6272687911987305), ('konsentrat', 0.6270586252212524)]"
5,pembelian,"[('sewa', 0.6744389533996582), ('divestasi', 0.6624560952186584), ('akuisisi', 0.6617408990859985), ('pembayaran', 0.657400906085968), ('pemesanan', 0.62842857837677), ('transaksi', 0.6040113568305969), ('diskon', 0.6033850908279419), ('penawaran', 0.5954867005348206), ('pembiayaan', 0.588585615158081), ('pelunasan', 0.5852450728416443)]"
5,akuntan,"[('auditor', 0.6748213171958923), ('konsultan', 0.6548948287963867), ('pengacara', 0.6543996930122375), ('advokat', 0.6532301306724548), ('apoteker', 0.6170441508293152), ('bankir', 0.5849896669387817), ('rekanan', 0.5734879970550537), ('aktuaris', 0.5620281100273132), ('pustakawan', 0.5597032308578491), ('broker', 0.5541792511940002)]"
5,direktur,"[('konsultan', 0.6489816904067993), ('komisaris', 0.6483482718467712), ('sekretaris', 0.6337627172470093), ('dirut', 0.5963033437728882), ('ketua', 0.5744968056678772), ('sekertaris', 0.5666805505752563), ('ceo', 0.5641240477561951), ('penasihat', 0.5582084655761719), ('direksi', 0.5445958375930786), ('penasehat', 0.537987232208252)]"
5,rekanan,"[('konsultan', 0.6194024085998535), ('broker', 0.6185670495033264), ('cfo', 0.6162945628166199), ('partner', 0.6157355904579163), ('mitranya', 0.6101829409599304), ('ceo', 0.5984429121017456), ('korporasi', 0.5979629158973694), ('akuntan', 0.5734879970550537), ('kontraktor', 0.5714076161384583), ('konsorsium', 0.5661433339118958)]"
5,penasihat,"[('penasehat', 0.8831725120544434), ('konsultan', 0.6158990263938904), ('jurubicara', 0.5629574656486511), ('direktur', 0.5582085251808167), ('konselor', 0.5492364764213562), ('pembimbing', 0.5413172245025635), ('deputi', 0.5396985411643982), ('ketuanya', 0.5331013202667236), ('menunjuknya', 0.5220317840576172), ('ketua', 0.5208958983421326)]"
5,perencana,"[('konsultan', 0.6099408864974976), ('penyelia', 0.5598612427711487), ('perencanaan', 0.5491671562194824), ('supervisor', 0.5442430973052979), ('pengawas', 0.5434576869010925), ('fasilitator', 0.5404077768325806), ('perancang', 0.5267437696456909), ('konselor', 0.5245326161384583), ('analis', 0.5234228372573853), ('teknisi', 0.5120145082473755)]"
5,penasehat,"[('penasihat', 0.8831725120544434), ('ketua', 0.6290626525878906), ('sekretaris', 0.6125003099441528), ('konsultan', 0.6039475798606873), ('mengetuai', 0.5861374735832214), ('sekjen', 0.5756498575210571), ('jurubicara', 0.5671604871749878), ('pengawas', 0.565199077129364), ('birokrat', 0.5645991563796997), ('ketuanya', 0.5633757710456848)]"
5,analis,"[('pakar', 0.6229597926139832), ('konsultan', 0.6035430431365967), ('peneliti', 0.568061888217926), ('ekonom', 0.5495487451553345), ('praktisi', 0.5492340326309204), ('pengkritik', 0.5475177764892578), ('psikolog', 0.5441194176673889), ('ahli', 0.5322979688644409), ('komentator', 0.5279154181480408), ('teoriwan', 0.5247179865837097)]"
5,berupaya,"[('berusaha', 0.8716614246368408), ('mencoba', 0.7601498365402222), ('bertekad', 0.6948500871658325), ('berkeinginan', 0.6681618094444275), ('berniat', 0.6650792956352234), ('bermaksud', 0.6455831527709961), ('bertujuan', 0.6371642351150513), ('berencana', 0.6245484948158264), ('ambisinya', 0.6043117046356201), ('upaya', 0.6036130785942078)]"
5,langkah,"[('langkahnya', 0.6295119524002075), ('upaya', 0.5978403091430664), ('tindakan', 0.5972157120704651), ('solusi', 0.5451602339744568), ('tahap', 0.5331504344940186), ('tahapan', 0.5219951272010803), ('pendekatan', 0.5182414054870605), ('mekanisme', 0.5163505673408508), ('keputusan', 0.5150363445281982), ('prosedur', 0.5139216184616089)]"
5,inisiatif,"[('prakarsa', 0.6971256136894226), ('usulan', 0.6339312791824341), ('insiatif', 0.6095832586288452), ('komitmen', 0.6009752750396729), ('upaya', 0.5793085098266602), ('kebijakan', 0.5714897513389587), ('inisiatifnya', 0.5703904628753662), ('keprihatinan', 0.5686953663825989), ('kebijakannya', 0.5676361918449402), ('rekomendasi', 0.557030439376831)]"
5,berusaha,"[('mencoba', 0.885466992855072), ('berupaya', 0.871661365032196), ('bertekad', 0.7381486296653748), ('berniat', 0.7274867296218872), ('bermaksud', 0.6615416407585144), ('membantunya', 0.6479663848876953), ('berjuang', 0.6476172804832458), ('berhasil', 0.6245231032371521), ('ingin', 0.619274914264679), ('berkeinginan', 0.6084995269775391)]"
5,aktifitas,"[('kegiatan', 0.6225369572639465), ('aktivitas', 0.6105375289916992), ('kegitan', 0.5691846609115601), ('outbond', 0.48084765672683716), ('rekreatif', 0.4807392358779907), ('keorganisasian', 0.47386595606803894), ('pembiasaan', 0.4642840623855591), ('ekowisata', 0.45542705059051514), ('fasilitasi', 0.4535469710826874), ('upakara', 0.4510107636451721)]"
5,kegitan,"[('kegiatan', 0.6183014512062073), ('aktifitas', 0.5691846609115601), ('pendampingan', 0.5540511608123779), ('mentoring', 0.5321099758148193), ('keorganisasian', 0.5160094499588013), ('kbm', 0.5084608197212219), ('ektrakurikuler', 0.4981617033481598), ('penyuluhan', 0.49584314227104187), ('remedial', 0.49067461490631104), ('mopdb', 0.48157256841659546)]"
5,rutinitas,"[('kegiatan', 0.5843601822853088), ('kegiatannya', 0.557433545589447), ('aktivitas', 0.5358885526657104), ('kebiasaan', 0.5107259154319763), ('tirakat', 0.5039559602737427), ('aktivitasnya', 0.5034427046775818), ('eksorsisme', 0.5008669495582581), ('berolahraga', 0.49656614661216736), ('pertunjukkan', 0.4964939057826996), ('ritual', 0.49519288539886475)]"
5,kud,"[('bumdes', 0.6936864852905273), ('gapoktan', 0.6775219440460205), ('bpr', 0.6442657113075256), ('lkmd', 0.6399023532867432), ('pustu', 0.6252103447914124), ('koperasi', 0.6247895956039429), ('pkd', 0.6215209364891052), ('bri', 0.6205572485923767), ('poskesdes', 0.619656503200531), ('linggamulya', 0.6168650984764099)]"
5,pengepakan,"[('pengalengan', 0.7383459210395813), ('penggilingan', 0.6957352757453918), ('pengawetan', 0.6672187447547913), ('pengilangan', 0.6591763496398926), ('pengolahan', 0.6541736721992493), ('garmen', 0.6426882147789001), ('penyulingan', 0.6396936774253845), ('fabrikasi', 0.6327749490737915), ('gabah', 0.627109706401825), ('pengemasan', 0.6266774535179138)]"
5,tambang,"[('pertambangan', 0.7876626253128052), ('penambangan', 0.7493910789489746), ('batubara', 0.7059603929519653), ('menambang', 0.6636138558387756), ('grasberg', 0.6620149612426758), ('timah', 0.6604548096656799), ('bijih', 0.6549045443534851), ('bauksit', 0.6399540305137634), ('ditambang', 0.6021817922592163), ('galian', 0.5961363315582275)]"
5,penambangan,"[('pertambangan', 0.7762651443481445), ('tambang', 0.7493911385536194), ('pengeboran', 0.6843505501747131), ('bauksit', 0.6626182794570923), ('timah', 0.6604482531547546), ('galian', 0.6489178538322449), ('menambang', 0.6452416777610779), ('ekstraksi', 0.6443190574645996), ('bijih', 0.6420900821685791), ('batubara', 0.6271026730537415)]"
5,batubara,"[('pertambangan', 0.7213481068611145), ('tambang', 0.7059604525566101), ('timah', 0.6939432621002197), ('bauksit', 0.6585342884063721), ('juliari', 0.642798125743866), ('bara', 0.6342317461967468), ('penambangan', 0.6271026730537415), ('grasberg', 0.6110080480575562), ('bijih', 0.6104628443717957), ('kilang', 0.610212504863739)]"
5,timah,"[('tembaga', 0.7851990461349487), ('nikel', 0.7186824083328247), ('bijih', 0.7084679007530212), ('batubara', 0.6939433217048645), ('grafit', 0.6706642508506775), ('tambang', 0.6604547500610352), ('penambangan', 0.6604482531547546), ('besi', 0.6474385857582092), ('ditambang', 0.6415018439292908), ('bauksit', 0.6398473381996155)]"
5,bauksit,"[('bijih', 0.7333420515060425), ('kromit', 0.7210330367088318), ('smelter', 0.6983911991119385), ('hematit', 0.6974016427993774), ('alumina', 0.6946055293083191), ('galena', 0.6921356320381165), ('ingot', 0.6852704882621765), ('nikel', 0.6790700554847717), ('lignit', 0.6778001189231873), ('penambangan', 0.6626182794570923)]"
5,migas,"[('perminyakan', 0.6544415950775146), ('pertamina', 0.6416553854942322), ('bumn', 0.6269835233688354), ('sda', 0.6218118071556091), ('pertambangan', 0.6091319918632507), ('litbang', 0.5997979044914246), ('perkayuan', 0.5981674194335938), ('pn', 0.5977980494499207), ('persero', 0.5953274369239807), ('pusdiklat', 0.5935253500938416)]"
5,bijih,"[('nikel', 0.7695288062095642), ('deposit', 0.7612001299858093), ('uranium', 0.7529125213623047), ('bauksit', 0.7333420515060425), ('mineral', 0.7286708354949951), ('ditambang', 0.724890947341919), ('magnetit', 0.716192901134491), ('tembaga', 0.7144337296485901), ('timah', 0.7084678411483765), ('hematit', 0.6794430613517761)]"
5,perbengkelan,"[('pertukangan', 0.6790534257888794), ('pergudangan', 0.6644760370254517), ('bengkel', 0.6532263159751892), ('perkayuan', 0.6427837610244751), ('kontruksi', 0.640225350856781), ('permesinan', 0.6233569979667664), ('agribisnis', 0.6198298931121826), ('furnitur', 0.6138139367103577), ('pengepakan', 0.6057905554771423), ('mebel', 0.5991982221603394)]"
5,komersil,"[('komersial', 0.7401480078697205), ('ekslusif', 0.6027237176895142), ('ekonomis', 0.5957657098770142), ('prinsipil', 0.5896088480949402), ('komulatif', 0.5751299262046814), ('effisien', 0.5554834604263306), ('simultan', 0.5501893162727356), ('akumulatif', 0.544325053691864), ('ektensif', 0.5413125157356262), ('praktikal', 0.537463366985321)]"
5,domestik,"[('internasional', 0.575844943523407), ('komersial', 0.5613564848899841), ('ekspor', 0.5608757138252258), ('bruto', 0.5375813245773315), ('regional', 0.5266518592834473), ('destinasi', 0.5045889616012573), ('kargo', 0.49270036816596985), ('terjadwal', 0.4821717441082001), ('pdb', 0.4778909981250763), ('domestiknya', 0.47523000836372375)]"
5,eksklusif,"[('ekslusif', 0.7871494889259338), ('gratis', 0.6082622408866882), ('khusus', 0.5859495401382446), ('simultan', 0.5829939246177673), ('keselurahan', 0.5761468410491943), ('eksplisit', 0.5623132586479187), ('retroaktif', 0.5567017793655396), ('default', 0.5564621090888977), ('temporer', 0.5525088310241699), ('organisatoris', 0.5510717034339905)]"
